,Unnamed: 0,평점,날짜,제목,내용
65,65,5,20.08.17.,일날 배송이지만 택배 없는 날이 껴서 일날 받았어요오픈형이라 노이즈캔슬링은 크게 차이가 안나지만 입문으로는 괜찮아서 그래도 만족합니다같이 온 곰표케이스도 너무 예쁘고 다만,일날 배송이지만 택배 없는 날이 껴서 일날 받았어요오픈형이라 노이즈캔슬링은 크게 차이가 안나지만 입문으로는 괜찮아서 그래도 만족합니다같이 온 곰표케이스도 너무 예쁘고 다만 케이스 안쪽 빼고 유닛 케이스 모두 유광이여서 지문 묻는거 싫으신 분들은 케이스 무광인 브론즈나 치 많이 안나는 화이트 사시길 추천드려요 아이폰유저인 저는 버즈 연결할때 살짝 버벅였는데 갤럭시 버즈 어플 깔고 자동으로 연결되면 블루투스 다시 들어가서 버즈 라이브 하나 더 연결 해줘야 유닛에서 소리 들립니다  참고하세요좋습니다 만족해욥ㅎㅎ
66,66,5,20.08.11.,빠른 배송해주셔서 감사합니다 한달전부터 나온다는 소식듣고 기다리고있어서 출시되자마자 구매하였습니다우선 꼼꼼히 포장해주셔서 제품은 문제없이 받았고 제품도 정상적으로 구동됩니다 ,빠른 배송해주셔서 감사합니다한달전부터 나온다는 소식듣고 기다리고있어서 출시되자마자 구매하였습니다우선 꼼꼼히 포장해주셔서 제품은 문제없이 받았고 제품도 정상적으로 구동됩니다 일단 디자인이 너무 이쁩니다원래 전자제품은 화이트가 진리라고생각했는데 무광 브론즈 제품을 보니 그런생각이 완전 사라졌네요 우선 에어팟과는 다르게 커널형이 아니기 때문에 제품을 구매하였습니다이전에 커널형 제품의 경우 노이즈 캔슬링 기능을 사용할때 저는 약간 먹먹함이 불편하였고 보통 이어폰은 한쪽으로만 사용하기때문에 굳이 커널형이 필요가없었습니다그런 우려하였지만 직접껴보니 그럴 걱정할 필요가 없습니다귀가 작음에도 불구하고 생각보다 착용감이 좋고 가벼워서 귀에 피로로감이없습니다  노이즈 캔슬링 모드 실행하면 기차안이나 플랫폼등에서 저음역대의 소음이 소름끼치게 잘 차단됩니다사람들별로 기준은 다르지만 돈이친절한 상담도 감사합니다
67,67,5,20.08.13.,버즈를 구입하려다 새 제품을 출시한다길래 기다리다 드디어 구매했습니다ㅎㅎ 후기를 위해 제품의 디자인감성부터 사용감 노이즈 캔슬링 기능 통화품질 등등의 일반적인 성능을 따져보았는,버즈를 구입하려다 새 제품을 출시한다길래 기다리다 드디어 구매했습니다ㅎㅎ 후기를 위해 제품의 디자인감성부터 사용감 노이즈 캔슬링 기능 통화품질 등등의 일반적인 성능을 따져보았는데요귀여운 콩모양의 오픈형 이어폰이고 사람의 귀 양쪽 모양이 다르듯 착용감은 달랐으며 약간의 답답함을 느꼈어요 노이즈 캔슬링 기능을 켰을때는 거슬리지 않은 무소음 정도인것에 만족했습니다ㅎ 그리고 전용어플로 이퀄라이저 조절이 가능해 마치 라이브를 듣는듯한 풍성한 사운드 연출이 너무 맘에 들었습니다 덤으로 통화품질도 아주 깔끔하게 들렸어요ㅎㅎ이렇게 전체적으로 실사용이 만족러스러워 추천합니다ㅎㅎ
68,68,5,20.09.26.,최고예요,장점음질좋음기존의 인이어처럼 압력이 전해지지않아 멍한 느낌이나 답답함이나 상대방의 말을 못알아듣거나 그런게 없어서 너무좋음정말 악조건에서 통화를 많이하는데 상대방이 잘들린다고함주변소음이 많이 차단되는것 같음 서로 다른 블루투스로 통화할때 잡음소리가 있거나 거리감이 있는것 같으나 노이즈캔슬링 켜놓고 양쪽다 꽂은상태로 통화하면 깨끗하게 통화가능함양쪽을 꽂아야만 노캔기능이 되는건데 완전한 노캔은 아니지만 나름대로 괜찬은것같음 주변의 자잘한 잡소리를 차단하는것 같으면서 상대방과의 대화는 되는 설명이 좀어려운데 음악듣는거나 통화같은거는 큰 방해없이 가능함오히려 꽉막히지 않아서 답답함이 없어서 개인적으론 괜찬음 단점좀 안이쁨광택이라 뭔가 부담스럽고 때가 잘 보임지문이나 기름기처음엔 끼고 뺄때 힘듬 지금은 숙달되서 괜찬으나 여전히 뺄때 힘듬약간 아픈느낌도교체할수있는 우레탄 팁인가이게 좀 강한느낌이있어 터치할때마다 귀 윗쪽이 좀 아픈느낌약간 거슬림좀더 부드러운 소재가 있다면 좋겠음 장갑을 착용한 상태에선 터치가 잘안되 좀세게 두드리다 보니 좀더 아픈느낌터치안됨 기능이 어플에서만 실행되는것 같은데 이어폰에서도 그런기능이 있었으면 좋겠다는생각은근히 만지작거리는게 많아서 자꾸 끊어짐수시로 껐다 켰다를 할수있었으면 좋겠다는 개인적인 생각주일간 써본 경험담 입니다 에어팟버즈프로짝퉁들여러가지 써봤는데 솔직히 착용감은 에어팟을 따라가지는 못하는 같습니다 그렇다고 불편한건 아닙니다 에어팟을 오래쓰다보니 그런느낌이 든것같습니다 배터리가 한쪽 사용해서 시간정도통화하고 음악듣고 하면 오전은 사용할수 있으니 괜찬은것 같습니다물론 버즈프로같은 경우에는 한쪽으로 하루를 썼던터라 좀 아쉽긴 하지만 크기가 좀 작아졌으니 이건 이해할수 있습니다에어팟에비하면에어팟 두번 교체할때 한번정도이상입니다
69,69,4,20.09.03.,음질  저음이 매우 강함 특히 양이 굉장히 많은편깊게 착용시 비교      갤럭시 버즈 플러스 아님 다른 음역대는 전체,음질  저음이 매우 강함 특히 양이 굉장히 많은편깊게 착용시 비교      갤럭시 버즈 플러스 아님 다른 음역대는 전체적으로 밸런스가 잘 잡혀있는 편  가 튜닝한게 티가나는 고음 적당히 로 조정하니까 아주 좋음착용감  생각보다 편함 완전 오픈형의 개방감은 아니지만 확실히 커널형보다 개방감이 있음 기존의 쓰던 가 오래 끼고 쓰기 답답해서 샀는데 만족스러움 또한 삼성이 권장하는 착용 방법으로 할시 저음이 죽고 더 개방되는데 내 귀 형태가 삼성이 권장하는 착용 방법으로 착용 하면 이어폰이 고정이 안되서 불안정해짐 이건 좀 불편통화 품질은 착용법에 따라 갈리는데 이전에 쓰던 갤럭시 버즈보단 나은듯 함  별 기대 안했고 그냥 그럭저럭임 그렇게 성능이 엄청나게 좋은지는 모르겠음 하지만 오픈형인데 뛰어난 차음성과  기능을 바란다 글쎄총평  가격적인 측면과 음질 측면을 보면 그냥 유선 커널형 이어폰을 사는게 낫다 만원이라기엔 왜   만 주는지 등 차라리 버즈 플러스를 사고 를 통해 튜닝하는게 훨씬 가성비로 봤을 때 좋은 선택인듯 하나즉 좀  나처럼 오픈형을 매우 선호하고 밸런스가 꽤 잘 맞춰진 무선 이어폰을 찾는다면 아주 괜찮은 선택이 될것 같다
70,70,4,21.04.13.,검은색 잘산거같아요,오자마자 바로 써봤는데 본체 크기가 생각했던 것보다 작고 너무 귀엽네요 에어팟정도 크기정도배송은 정말 빠른데 차라리 딱맞는 박스에 주시지 제품보다 큰박스인데 뽁뽁이도 없어서 전자제품인데 막 쿵쾅쿵쾅거렸을 거 생각하면 좀 별루에요강낭콩 색은 유광이라 오묘해요 블랙인데 찐그레이느낌도 나고 에어팟보단 훨씬 예뻐요근데 시간정도 썼는데 귀가 아프더니 머리도 아프네요 역시 장시간 착용은 무리인가봐요다 맘에 드는데 이거 하나만 걸리네요젤문제긴 한데그래도 플러스보다 본체도 이뻐서 참고 쓸만할 것 같아요 이미 케이스도 주문했고음질은 좋은데 웅장한 소리는 기대하심 안돼요 고음도 편안하게 들리는 효과ㅋㅋ 뭔가 짜릿한 거런건 없어요아이폰이라 그런걸수도 있고하튼 커널이 아니라서 웅장한거 없어요 그래서 소리를 거의 최대로 듣게 되네요귀에 잘붙어서 달리기는 안해봤고 개산책은 무리없어요좋은 가격에 잘산것같아요
71,71,4,21.03.21.,귀에 잘맞고 노캔 잘되고 다 좋네요 주 정도 써보고 느낀 건데 이 제품 귀모양빨 좀 많이 받을 듯하네요 작은 윙팁으로 쓰다보니 윙팁이 연골에 걸치는 게 아니라 이어버드,귀에 잘맞고 노캔 잘되고 다 좋네요주 정도 써보고 느낀 건데이 제품 귀모양빨 좀 많이 받을 듯하네요작은 윙팁으로 쓰다보니 윙팁이 연골에 걸치는 게 아니라 이어버드위쪽이 연골에 걸려 장시간 착용하고나니 귀가 얼얼해서 윙팁 큰걸로 제가 귀가 크지 않은 편이라 스킨캡도 써봤는데 귀에 너무 낑겨서 그건 뺏습니다 사실 분들은 웬만하면 삼성디지털플라자 가서 착용해보고 사시는 것도 추천드립니다한 일주일은 윙팁스킨캡 등등 바꿔가며 써본 결과저는 스킨캡 없이 윙팁만 큰걸로 하는 게 제일 편하네요음질도 좋고 오픈형치고 노캔도 나름 좋아서 
72,72,5,21.03.13.,기존 노트에어팟세대 사용중이었는데끊김이 너무 잦아서 라이브 버즈 구매하게 됐어요 착용감에 대한 말이 많아서 구매할때 고민을 좀 했었는데 귀가 좀 큰편이라 일단 구매를 맘,기존 노트에어팟세대 사용중이었는데끊김이 너무 잦아서 라이브 버즈 구매하게 됐어요착용감에 대한 말이 많아서 구매할때 고민을 좀 했었는데 귀가 좀 큰편이라 일단 구매를 맘 먹었어요배송은 무지 빨라요 하루만에 왔고사은품으로 주신 케이스도 튼튼하니 좋은거 같아요버즈는 철가루가 많이 생기진 않다고 해서 철가루 방지 스티커는 따로 구매하지 않았습니다받자마자 충전하고 사용해봤는데 역시 ㅜㅜ같은 제조사 제품을 그냥 사용하는게 아니었나봐요 ㅠㅠ 앱도 이미 핸드폰에 설치 되어 있었고 쉽게 잘 됐고 끊김도 없어요아직 오래 사용해보진 않아서 귀가 아플진 모르겠지만일단 착용감은 좋았어요 머리를 흔들어도 떨어지거나 그런건도 없었구요그리도 색상 보통 브론즈 색상 많이 선택하시는거 같은데 번쩍거리는게 별로라 깔끔하게  흰색으로 선택하길 잘 한것 같습니다
73,73,5,21.04.01.,당일발송이라고 해서 구입했는데 출고가 하루 지연되었던 점이 조금 아쉬웠지만 그래도 너무 늦지는 않아서 괜찮았어요 가격이 좀 더 있더라고 공식 파트너인 곳에서 구입하니 더 안심이,당일발송이라고 해서 구입했는데 출고가 하루 지연되었던 점이 조금 아쉬웠지만 그래도 너무 늦지는 않아서 괜찮았어요 가격이 좀 더 있더라고 공식 파트너인 곳에서 구입하니 더 안심이 되더라구요 갤럭시 폰 쓰몀서 년을 에어팟을 썼는데 분 쓰면 꺼질 정도에 끊김도 너무 심해져서 이번에는 버즈 라이브로 구입했네요 확실히 같은 제조사라 그런지 안정감이 있고 음질도 에어팟보다 나은 거 같아요 다만 제가 귀가 작은 편이라 에어팟같이 착 감기는 맛이 없어서 좀 아쉽네요 이어 버드 크기가 조금만 작았으면 더 좋았을 거 같아요
74,74,5,20.09.16.,버즈플러스 쓰다가 아빠드리구 하나샀는데별로 엄청난큰차이는못느끼겠는데 좀 음질이부드럽다 ㅎ 정도네용노이즈캔슬링도되네용첨엔검정색이 거머리같아서 고민했는데머리가 검해서 검정했어용제일,버즈플러스 쓰다가 아빠드리구 하나샀는데별로 엄청난큰차이는못느끼겠는데 좀 음질이부드럽다 ㅎ 정도네용노이즈캔슬링도되네용첨엔검정색이 거머리같아서 고민했는데머리가 검해서 검정했어용제일만만하고 안질릴거같아서 했는데 탁월하네요안정적이게 붙어잇네요생각보다작네용케이스 제발곰표만오지마라 했는데 다른거와서기분째지네요 잘쓸게여케이스도감사합니당ㅎㅎ
75,75,5,20.09.22.,최고예요,평가오픈형 노이즈 캔슬링 이어폰이라는 독특한 포지션을 취했기에 무엇보다도 노이즈 캔슬링의 성능이 주요 관심거리였다 오픈형의 한계로 노이즈 캔슬링은 커널형인 소니의 나의 에 한참 못 미친다 고음역대는 아예 안 되는 수준이며 저음역대도 경쟁작들과 비교하면 다소 부족하다 타 노이즈 캔슬링 이어폰 수준의 기능을 기대했다면 실망할 수 있다 일반적으로 노이즈 캔슬링과 상성이 좋지 않은 오픈형이거늘 그래도 삼성이 굳이 이런 노선을 택했다는 건 어떤 수를 써서 이를 해결했기 때문이 아닐까 하는 기대 반 걱정 반 하던 심리가 발매 전부터 조성되어 있었는데 결과적으론 그런 건 없었고 역시나 한계가 명백하니 소음 감소 자체가 제고려대상이라면 다른 제품을 찾아보는 게 좋다 하지만 이는 커널형 이어폰과 비교해보자면 그렇다는 것이고 다른 노이즈 캔슬링을 지원하는 오픈형 이어폰과 비교하면 상당한 노이즈 캔슬링 성능을 보여주고 있다음색을 살피자면 전반적으로 저역이 잘 튜닝되어 있다는 평이다 이런 오픈형 이어폰의 경우 태생적으로 귀에 잘 맞는 사람이라도 저역대가 세어나오는 구조이기 때문에 저역을 풍성하게 튜닝하는 편인데 버즈 라이브는 그런 경향성을 고려하더라도 저역 튜닝이 잘 되어있다 다만 저역 자체의 양이 많기에 되려 부담스럽다거나 밸런스가 깨진 것 같다는 평을 하는 구매자들도 있다 갤럭시 버즈 라이브는 라 앱 내에서  조절이 되는데 이런 사람들에게는 선명한이 추천되는 편이다 반대로 더욱 풍부한 저음을 듣고 싶다면  조절 시 풍성한을 선택하면 된다기본 구조는 오픈형이지만 실제 착용 시에는 커널형 비슷하게 꽂히기 때문에 귀에 잘 맞는 사람에게는 세미 커널형 같은 느낌을 준다착용을 위해 윙팁을 두 쌍 제공한다 보통 이어팁 류는 로 사이즈가 세 종류 정도 들어있는데 윙팁의 크기가 두 종류이고 차이가 꽤 많이 난다 때문에 는 헐렁하고 은 안 맞기에  사이즈를 넣어달라는 지적이 많다같은 해에 먼저 나온 버즈 플러스도 써본 이들의 버즈 라이브 구매후기에 따르면 버즈 플러스를 이미 구매한특히 이것은 이미 커널형에 거부감이 없다는 걸 택하므로 이들이 구매할 이유는 특별히 없다는 반응이다 배터리는 아무래도 절대량 차이 때문에 버즈 플러스가 깡패이며 소음 차단 방면에선 엄밀히 따지면 커버하는 음역대가 다르긴 하지만 버즈 라이브가 오픈형의 약점을 로 커버하는 형태라면 버즈 플러스는 는 없지만 커널형 이어팁과 귓바퀴에 들어맞는 생김새로 이뤄내는 패시브 차음이 더 강하기 때문에 전체적으로 비슷한 수준이라는 것 약간 극단적으로 말하면 오픈형 취향이냐 커널형을 선호하냐 만으로 갈라도 무방할 정도의 차이라고도 할 수 있다 즉 완벽한 상위호환이라기보다는 형제 모델에 가깝다 오픈커널 성능 외적인 차이로는 착용감의 호불호 이어폰 자체와 케이스의 디자인 취향 가격 차이 등이 선택결정에 영향을 미칠 만 하다 디자인 면에선 강낭콩 모양의 귀여운 모양을 선호할 수도 있고 사이즈가 아담하여 착용한 상태로 침대에 누워 뒹굴거려도 전작보다 좀더 편안할 수있다 개인차가 특히 크게 작용하는 부분이라 주의 버즈 라이브가 아예 귀에 안 맞는 사람도 있을 수 있고 버즈 플러스를 착용하고도 침대에서 딱히 불편함을 느끼지 않을 사람도 얼마든지 있을 수 있다는 점을 중요시한다면 라이브가 우위를 점할 수도 있다 가격 면에선 아무래도 상대적으로 구형모델인 버즈 플러스를 좀더 싸게 구하기 쉽다요약하자면 기존의 무선 이어폰 시장을 지배하던 다른 제품들과는 포지션이 다른 독특한 물건이다 노이즈 캔슬링을 주목하고 구매한다면 실망할 가능성이 꽤나 높지만 현재 무선 이어폰 시장에서 대중성이 있는 브랜드 중 오픈형 이어폰을 판매하는 것은 애플의 정도 밖에 없기 때문에 커널형 이어폰이 귀에 안 맞는다거나 이압 때문에 싫어서 오픈형 이어폰을 찾는 사람들에게는 유명 브랜드라 접근성도 높으면서 추가로 노이즈 캔슬링까지 적용된 무선 이어폰이라는 선택지를 제공한다 오픈형이면서 노이즈 캔슬링을 지원하는 제품은 이것이 처음은 아니지만 대부분 인지도가 낮거나 출시 시점에서는 시장에서 비견될 만한 제품군이 별로 없다기존의 버즈시리즈와 달리 큰 진동에 덮게가 열리는 경우가 잦다오랜 사용으로 고정되는 힘이 약해지는 경우와는 달리 버즈 라이브는 새제품이라도 외부에 고정하고 달리는 것처럼 흔들경우 덮게가 열려버린다 이 때문인지 삼성의 공식파트너의 몇몇 제품군은 실리콘 밴드가 달려있는데 이를 스트랩처럼 사용하거나 뒤집어서 케이스를 열리지 않게 고정시킬수 있다 이 때문에 키링등을 선호하지 않거나 가방에 넣어다니는 사람들에게는 추천할만한 제품이다착용감출시 시점을 기준으로 유난히 착용감에 대한 말이 많은 편이다 주로 누구에게나 맞는 인체공학적 디자인으로 홍보가 이루어지고 있으나 원래도 착용감이 많이 갈리는 오픈형 이어폰인데 더해 그 독특한 생김새로 인해 개인별로 착용되는 정도나 착용감이 상당히 다르다 특히 오픈형 이어폰은 귀에 얼마나 잘 맞는지가 소리와 직결되기 때문에 착용감은 그저 불편하고 말고에서 그칠 문제는 아니다정착용 방법으로 착용시 내이도 방향으로 유닛을 쑤셔넣는 것보단 살짝 걸처져있는 느낌으로 장착을 해야한다고 안내하나공식 장착 가이드는 귀에 꽂은 후 살짝 뽑으라고 한다이럴 경우 유닛이 귓바퀴에 자연스럽게 닿는 모양으로 장착이 되지만 노캔의 성능이 약해지고 극저음이 빠지는 오픈형 특유의 소리가 난다 게다가 무엇보다 유닛을 넣을때보다 전체적으로 상당히 실망스러운 수준으로 음질이 떨어진다내이도 방향으로 유닛을 집어넣는 착용법은 공식적으로는 오착용이라고 안내하고 있으나 소리가 덜 세어나오고 노캔 성능이 강화되며 되려 정착용은 불편해서 못 써먹겠고 무조건 오착용 쪽이 성능이든 착용감이든 괜찮다고 하는 사람들도 많은 편이다
